Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor_M_quadrado;Tipo Agregado
14980;Apartamento;Copacabana;1;0;0;27;1400.0;500.0;25.0;51.85;Apartamento
14981;Apartamento;Copacabana;3;0;2;200;6500.0;850.0;400.0;32.5;Apartamento
14984;Apartamento;Copacabana;2;0;0;58;2000.0;800.0;0.0;34.48;Apartamento
14986;Apartamento;Barra da Tijuca;2;1;1;87;2500.0;960.0;398.0;28.74;Apartamento
14990;Apartamento;Barra da Tijuca;3;2;2;212;5500.0;1200.0;682.0;25.94;Apartamento
14991;Apartamento;Botafogo;2;1;1;100;5000.0;1300.0;220.0;50.0;Apartamento
14992;Apartamento;Tijuca;2;1;1;99;1700.0;1500.0;140.0;17.17;Apartamento
14993;Apartamento;Barra da Tijuca;3;2;1;196;12000.0;1700.0;2285.0;61.22;Apartamento
14995;Apartamento;Ipanema;2;2;1;135;11000.0;3800.0;800.0;81.48;Apartamento
14996;Apartamento;Tijuca;3;1;0;100;2500.0;885.0;170.0;25.0;Apartamento
14997;Apartamento;Tijuca;2;1;0;90;1200.0;1014.0;133.0;13.33;Apartamento
14999;Apartamento;Copacabana;3;1;0;160;4500.0;1800.0;200.0;28.12;Apartamento
15002;Apartamento;Flamengo;3;1;1;265;6000.0;1300.0;731.0;22.64;Apartamento
15004;Apartamento;Copacabana;3;0;1;113;4000.0;730.0;1258.0;35.4;Apartamento
15005;Apartamento;Tijuca;2;0;0;80;1300.0;860.0;90.0;16.25;Apartamento
15007;Apartamento;Copacabana;1;0;0;40;1500.0;447.0;25.0;37.5;Apartamento
15008;Apartamento;Copacabana;4;2;1;350;7500.0;2100.0;600.0;21.43;Apartamento
15011;Apartamento;Botafogo;2;1;1;80;3000.0;830.0;160.0;37.5;Apartamento
15013;Apartamento;Barra da Tijuca;4;3;2;181;6000.0;2106.0;412.0;33.15;Apartamento
15015;Apartamento;Copacabana;3;1;0;170;4200.0;2233.0;2280.0;24.71;Apartamento
15022;Apartamento;Copacabana;3;1;0;140;4000.0;1100.0;0.0;28.57;Apartamento
15023;Apartamento;Leblon;2;1;1;80;3200.0;900.0;0.0;40.0;Apartamento
15026;Apartamento;Ipanema;2;0;0;82;3800.0;1000.0;170.0;46.34;Apartamento
15027;Apartamento;Copacabana;2;1;1;140;7800.0;1300.0;200.0;55.71;Apartamento
15029;Apartamento;Ipanema;2;1;2;86;9500.0;3875.0;592.0;110.47;Apartamento
15030;Apartamento;Botafogo;2;1;0;63;2300.0;609.0;132.0;36.51;Apartamento
15031;Apartamento;Botafogo;1;1;1;86;3500.0;951.0;0.0;40.7;Apartamento
15033;Apartamento;Barra da Tijuca;2;1;1;80;2800.0;880.0;150.0;35.0;Apartamento
15036;Apartamento;Barra da Tijuca;2;2;1;104;5000.0;2000.0;650.0;48.08;Apartamento
15038;Apartamento;Leblon;4;3;4;230;12000.0;3100.0;1005.0;52.17;Apartamento
15040;Apartamento;Ipanema;3;2;1;130;7000.0;2200.0;446.0;53.85;Apartamento
15041;Apartamento;Copacabana;4;2;1;240;10000.0;2700.0;633.0;41.67;Apartamento
15043;Apartamento;Barra da Tijuca;4;2;0;146;4900.0;1800.0;3500.0;33.56;Apartamento
15050;Apartamento;Ipanema;2;1;0;64;3500.0;950.0;200.0;54.69;Apartamento
15052;Apartamento;Barra da Tijuca;4;3;4;206;7000.0;3000.0;4600.0;33.98;Apartamento
15053;Apartamento;Ipanema;2;1;0;70;4000.0;4085.0;344.0;57.14;Apartamento
15054;Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1200.0;150.0;25.0;Apartamento
15055;Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1300.0;200.0;29.41;Apartamento
15058;Apartamento;Copacabana;4;1;0;120;3500.0;1150.0;300.0;29.17;Apartamento
15061;Apartamento;Tijuca;3;1;0;99;2000.0;690.0;0.0;20.2;Apartamento
15062;Apartamento;Barra da Tijuca;3;2;1;160;5000.0;1150.0;467.0;31.25;Apartamento
15067;Apartamento;Barra da Tijuca;3;2;1;150;6500.0;3050.0;625.0;43.33;Apartamento
15068;Apartamento;Tijuca;3;2;1;84;2350.0;950.0;1186.0;27.98;Apartamento
15072;Apartamento;Ipanema;3;1;1;160;3900.0;1300.0;0.0;24.38;Apartamento
15075;Apartamento;Barra da Tijuca;3;2;1;86;2600.0;500.0;0.0;30.23;Apartamento
15077;Apartamento;Copacabana;1;0;1;46;2100.0;732.0;90.0;45.65;Apartamento
15079;Apartamento;Flamengo;3;1;1;150;3500.0;1450.0;173.0;23.33;Apartamento
15082;Apartamento;Ipanema;3;1;0;115;4500.0;1140.0;338.0;39.13;Apartamento
15083;Apartamento;Copacabana;1;0;0;23;1230.0;340.0;30.0;53.48;Apartamento
15084;Apartamento;Tijuca;2;0;0;74;1800.0;600.0;100.0;24.32;Apartamento
15085;Apartamento;Barra da Tijuca;5;2;2;444;7000.0;1785.0;980.0;15.77;Apartamento
15086;Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0;47.5;Apartamento
15087;Apartamento;Barra da Tijuca;4;3;4;266;12000.0;3000.0;8000.0;45.11;Apartamento
15088;Apartamento;Copacabana;3;0;1;155;3800.0;1130.0;348.0;24.52;Apartamento
15089;Apartamento;Flamengo;2;1;1;114;3600.0;600.0;0.0;31.58;Apartamento
15092;Apartamento;Flamengo;3;1;1;120;2800.0;850.0;175.0;23.33;Apartamento
15094;Apartamento;Barra da Tijuca;4;2;1;160;3800.0;1800.0;600.0;23.75;Apartamento
15096;Apartamento;Copacabana;1;0;0;31;1850.0;584.0;67.0;59.68;Apartamento
15098;Apartamento;Copacabana;2;1;1;140;12000.0;1880.0;342.0;85.71;Apartamento
15101;Apartamento;Tijuca;4;1;1;150;2400.0;720.0;20.0;16.0;Apartamento
15102;Apartamento;Leblon;4;2;1;300;11000.0;2200.0;1400.0;36.67;Apartamento
15106;Apartamento;Barra da Tijuca;2;1;1;97;3000.0;1450.0;280.0;30.93;Apartamento
15108;Apartamento;Botafogo;2;1;1;78;4000.0;1100.0;244.0;51.28;Apartamento
15109;Apartamento;Tijuca;3;1;1;86;3000.0;1098.0;224.0;34.88;Apartamento
15110;Apartamento;Barra da Tijuca;3;2;1;155;4500.0;1300.0;0.0;29.03;Apartamento
15111;Apartamento;Botafogo;3;1;1;251;4800.0;2559.0;365.0;19.12;Apartamento
15112;Apartamento;Botafogo;3;1;0;97;2300.0;913.0;184.0;23.71;Apartamento
15113;Apartamento;Barra da Tijuca;2;2;2;130;7000.0;2300.0;2900.0;53.85;Apartamento
15117;Apartamento;Copacabana;1;1;0;35;2200.0;560.0;64.0;62.86;Apartamento
15119;Apartamento;Ipanema;2;0;1;82;7000.0;800.0;140.0;85.37;Apartamento
15121;Apartamento;Ipanema;5;1;3;330;8000.0;1600.0;140.0;24.24;Apartamento
15122;Apartamento;Barra da Tijuca;2;1;1;75;1700.0;600.0;75.0;22.67;Apartamento
15124;Apartamento;Ipanema;3;1;0;150;6000.0;1400.0;300.0;40.0;Apartamento
15127;Apartamento;Leblon;3;1;1;170;7200.0;2230.0;703.0;42.35;Apartamento
15128;Apartamento;Copacabana;2;1;1;90;4000.0;1000.0;85.0;44.44;Apartamento
15133;Apartamento;Flamengo;3;1;2;220;8500.0;1700.0;750.0;38.64;Apartamento
15140;Apartamento;Leblon;3;1;2;126;7000.0;2269.0;440.0;55.56;Apartamento
15144;Apartamento;Copacabana;2;1;0;60;2500.0;795.0;110.0;41.67;Apartamento
15148;Apartamento;Leblon;4;3;4;340;8000.0;3400.0;0.0;23.53;Apartamento
15149;Apartamento;Barra da Tijuca;3;2;1;127;3800.0;1597.0;300.0;29.92;Apartamento
15150;Apartamento;Barra da Tijuca;2;1;1;100;2200.0;1291.0;0.0;22.0;Apartamento
15152;Apartamento;Flamengo;3;1;1;230;8000.0;1850.0;450.0;34.78;Apartamento
15154;Apartamento;Leblon;4;1;0;138;6800.0;1500.0;400.0;49.28;Apartamento
15158;Apartamento;Barra da Tijuca;1;0;0;60;2800.0;610.0;0.0;46.67;Apartamento
15159;Apartamento;Copacabana;1;0;0;30;1900.0;385.0;62.0;63.33;Apartamento
15161;Apartamento;Barra da Tijuca;1;1;1;43;3500.0;2660.0;253.0;81.4;Apartamento
15163;Apartamento;Barra da Tijuca;4;3;4;250;8500.0;3300.0;750.0;34.0;Apartamento
15164;Apartamento;Copacabana;2;0;0;70;3300.0;900.0;92.0;47.14;Apartamento
15165;Apartamento;Leblon;3;1;0;82;2900.0;1100.0;0.0;35.37;Apartamento
15166;Apartamento;Barra da Tijuca;4;3;2;430;7000.0;3300.0;900.0;16.28;Apartamento
15167;Apartamento;Barra da Tijuca;3;2;1;240;8500.0;3300.0;0.0;35.42;Apartamento
15168;Apartamento;Barra da Tijuca;2;1;1;78;2500.0;1240.0;0.0;32.05;Apartamento
15170;Apartamento;Flamengo;4;0;1;148;4000.0;1200.0;212.0;27.03;Apartamento
15172;Apartamento;Ipanema;2;1;1;85;3500.0;850.0;0.0;41.18;Apartamento
15174;Apartamento;Botafogo;3;2;2;130;4200.0;1320.0;262.0;32.31;Apartamento
15176;Apartamento;Copacabana;2;0;0;72;2400.0;850.0;25.0;33.33;Apartamento
15177;Apartamento;Copacabana;1;0;0;50;2400.0;550.0;100.0;48.0;Apartamento
15184;Apartamento;Tijuca;2;1;1;74;1750.0;700.0;51.0;23.65;Apartamento
15185;Apartamento;Barra da Tijuca;2;1;1;70;1600.0;810.0;95.0;22.86;Apartamento
15188;Apartamento;Botafogo;2;0;0;63;2300.0;494.0;0.0;36.51;Apartamento
15189;Apartamento;Barra da Tijuca;1;1;0;70;2000.0;1750.0;0.0;28.57;Apartamento
15192;Apartamento;Tijuca;1;1;0;72;1600.0;572.0;0.0;22.22;Apartamento
15193;Apartamento;Tijuca;3;1;1;100;2200.0;600.0;70.0;22.0;Apartamento
15196;Apartamento;Copacabana;2;0;0;73;2500.0;700.0;154.0;34.25;Apartamento
15197;Apartamento;Barra da Tijuca;4;0;1;195;7000.0;2300.0;700.0;35.9;Apartamento
15199;Apartamento;Leblon;5;4;3;350;8900.0;1870.0;0.0;25.43;Apartamento
15200;Apartamento;Copacabana;1;0;0;36;1600.0;440.0;66030.0;44.44;Apartamento
15202;Apartamento;Tijuca;3;2;1;122;3000.0;1135.0;0.0;24.59;Apartamento
15208;Apartamento;Tijuca;3;1;1;108;2500.0;1336.0;0.0;23.15;Apartamento
15209;Apartamento;Tijuca;3;1;0;150;3300.0;661.0;0.0;22.0;Apartamento
15212;Apartamento;Ipanema;1;0;0;70;2900.0;500.0;58.0;41.43;Apartamento
15213;Apartamento;Flamengo;1;0;0;43;1900.0;412.0;0.0;44.19;Apartamento
15214;Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;550.0;51.43;Apartamento
15216;Apartamento;Copacabana;3;2;1;250;7000.0;1800.0;346.0;28.0;Apartamento
15217;Apartamento;Tijuca;2;1;1;85;1500.0;1160.0;88.0;17.65;Apartamento
15220;Apartamento;Ipanema;3;1;1;85;3500.0;850.0;0.0;41.18;Apartamento
15224;Apartamento;Copacabana;1;0;0;40;1400.0;450.0;0.0;35.0;Apartamento
15231;Apartamento;Botafogo;1;1;1;54;3200.0;1124.0;101.0;59.26;Apartamento
15235;Apartamento;Flamengo;3;1;0;125;3300.0;1300.0;160.0;26.4;Apartamento
15236;Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1080.0;199.0;24.44;Apartamento
15237;Apartamento;Tijuca;2;1;1;85;1600.0;800.0;771.0;18.82;Apartamento
15239;Apartamento;Tijuca;2;1;0;70;1400.0;600.0;117.0;20.0;Apartamento
15242;Apartamento;Ipanema;3;1;2;90;6000.0;800.0;174.0;66.67;Apartamento
15243;Apartamento;Ipanema;3;1;0;120;3500.0;1500.0;228.0;29.17;Apartamento
15245;Apartamento;Barra da Tijuca;3;2;1;100;2500.0;1485.0;257.0;25.0;Apartamento
15248;Apartamento;Barra da Tijuca;3;2;3;114;1600.0;1337.0;0.0;14.04;Apartamento
15250;Apartamento;Leblon;2;2;1;140;10000.0;2900.0;900.0;71.43;Apartamento
15255;Apartamento;Tijuca;3;1;1;130;1600.0;720.0;128.0;12.31;Apartamento
15257;Apartamento;Barra da Tijuca;1;1;0;54;2500.0;1690.0;0.0;46.3;Apartamento
15258;Apartamento;Barra da Tijuca;4;2;2;210;5000.0;2300.0;760.0;23.81;Apartamento
15261;Apartamento;Barra da Tijuca;4;3;2;220;7500.0;2750.0;650.0;34.09;Apartamento
15262;Apartamento;Barra da Tijuca;3;0;0;118;3700.0;1350.0;413.0;31.36;Apartamento
15264;Apartamento;Leblon;2;1;1;70;4200.0;1050.0;278.0;60.0;Apartamento
15265;Apartamento;Ipanema;3;1;0;105;5400.0;1200.0;2000.0;51.43;Apartamento
15267;Apartamento;Copacabana;2;0;0;79;2700.0;770.0;25.0;34.18;Apartamento
15269;Apartamento;Barra da Tijuca;4;3;4;240;10000.0;2600.0;6000.0;41.67;Apartamento
15274;Apartamento;Tijuca;1;1;0;41;1300.0;496.0;24.0;31.71;Apartamento
15280;Apartamento;Barra da Tijuca;4;2;1;115;2800.0;1800.0;250.0;24.35;Apartamento
15282;Apartamento;Copacabana;1;0;0;36;1500.0;550.0;0.0;41.67;Apartamento
15286;Apartamento;Barra da Tijuca;4;3;1;187;5000.0;1742.0;498.0;26.74;Apartamento
15287;Apartamento;Leblon;2;1;1;110;7500.0;1700.0;0.0;68.18;Apartamento
15289;Apartamento;Ipanema;3;2;1;140;5000.0;2500.0;600.0;35.71;Apartamento
15291;Apartamento;Barra da Tijuca;3;2;3;120;4000.0;1450.0;370.0;33.33;Apartamento
15292;Apartamento;Botafogo;1;0;0;33;1500.0;500.0;29.0;45.45;Apartamento
15293;Apartamento;Copacabana;3;2;0;210;6600.0;1300.0;296.0;31.43;Apartamento
15294;Apartamento;Barra da Tijuca;2;1;1;78;1800.0;1300.0;110.0;23.08;Apartamento
15295;Apartamento;Flamengo;3;1;1;140;3000.0;2300.0;380.0;21.43;Apartamento
15296;Apartamento;Botafogo;3;2;1;135;5000.0;1650.0;280.0;37.04;Apartamento
15299;Apartamento;Copacabana;2;2;1;78;3000.0;714.0;80.0;38.46;Apartamento
15302;Apartamento;Copacabana;3;1;0;100;2800.0;1100.0;150.0;28.0;Apartamento
15305;Apartamento;Barra da Tijuca;4;1;0;140;3500.0;1000.0;361.0;25.0;Apartamento
15308;Apartamento;Copacabana;1;0;1;51;2000.0;695.0;215.0;39.22;Apartamento
15310;Apartamento;Leblon;3;2;2;150;9500.0;2720.0;700.0;63.33;Apartamento
15312;Apartamento;Flamengo;2;0;0;100;3200.0;800.0;200.0;32.0;Apartamento
15317;Apartamento;Copacabana;3;0;0;100;2400.0;1250.0;157.0;24.0;Apartamento
15319;Apartamento;Copacabana;1;0;0;38;2700.0;570.0;300.0;71.05;Apartamento
15320;Apartamento;Barra da Tijuca;3;2;1;116;3000.0;1480.0;3066.0;25.86;Apartamento
15321;Apartamento;Tijuca;1;1;0;63;1400.0;590.0;55.0;22.22;Apartamento
15330;Apartamento;Copacabana;3;0;0;117;3900.0;1126.0;208.0;33.33;Apartamento
15331;Apartamento;Copacabana;3;1;0;92;2380.0;1100.0;0.0;25.87;Apartamento
15332;Apartamento;Copacabana;3;1;0;130;3400.0;1500.0;320.0;26.15;Apartamento
15335;Apartamento;Ipanema;3;1;1;120;7000.0;2200.0;387.0;58.33;Apartamento
15337;Apartamento;Copacabana;3;0;1;120;3400.0;1400.0;230.0;28.33;Apartamento
15339;Apartamento;Flamengo;3;1;3;220;8500.0;1500.0;700.0;38.64;Apartamento
15341;Apartamento;Tijuca;2;1;0;64;1850.0;536.0;86.0;28.91;Apartamento
15345;Apartamento;Copacabana;1;0;0;40;3500.0;1750.0;30.0;87.5;Apartamento
15346;Apartamento;Copacabana;3;1;1;125;5000.0;1390.0;200.0;40.0;Apartamento
15348;Apartamento;Copacabana;2;0;0;80;3200.0;791.0;114.0;40.0;Apartamento
15349;Apartamento;Flamengo;4;1;2;220;5000.0;1500.0;389.0;22.73;Apartamento
15354;Apartamento;Copacabana;2;2;1;90;4700.0;1100.0;330.0;52.22;Apartamento
15358;Apartamento;Botafogo;2;1;0;75;2100.0;500.0;126.0;28.0;Apartamento
15361;Apartamento;Copacabana;3;0;2;130;4500.0;950.0;1900.0;34.62;Apartamento
15366;Apartamento;Flamengo;3;1;0;82;2800.0;580.0;0.0;34.15;Apartamento
15367;Apartamento;Barra da Tijuca;2;1;1;85;2100.0;1200.0;168.0;24.71;Apartamento
15370;Apartamento;Barra da Tijuca;2;1;1;100;4500.0;3000.0;0.0;45.0;Apartamento
15373;Apartamento;Barra da Tijuca;1;2;1;71;2100.0;1730.0;160.0;29.58;Apartamento
15377;Apartamento;Leblon;4;2;1;155;6500.0;1100.0;4100.0;41.94;Apartamento
15378;Apartamento;Barra da Tijuca;3;1;1;93;2800.0;1431.0;272.0;30.11;Apartamento
15379;Apartamento;Barra da Tijuca;3;1;0;120;3250.0;1650.0;180.0;27.08;Apartamento
15381;Apartamento;Ipanema;1;1;0;57;2970.0;880.0;129.0;52.11;Apartamento
15382;Apartamento;Copacabana;1;0;0;52;3500.0;2055.0;0.0;67.31;Apartamento
15383;Apartamento;Copacabana;4;3;2;403;12000.0;3350.0;1973.0;29.78;Apartamento
15389;Apartamento;Botafogo;3;1;0;101;5100.0;1310.0;0.0;50.5;Apartamento
15390;Apartamento;Copacabana;3;1;1;90;3200.0;1193.0;118.0;35.56;Apartamento
15395;Apartamento;Barra da Tijuca;2;1;1;94;2500.0;1300.0;3100.0;26.6;Apartamento
15398;Apartamento;Barra da Tijuca;2;2;2;131;1800.0;1605.0;393.0;13.74;Apartamento
15399;Apartamento;Flamengo;2;0;0;70;2400.0;739.0;136.0;34.29;Apartamento
15400;Apartamento;Flamengo;4;1;2;360;5000.0;2200.0;6236.0;13.89;Apartamento
15412;Apartamento;Barra da Tijuca;3;3;0;130;6500.0;2810.0;700.0;50.0;Apartamento
15417;Apartamento;Barra da Tijuca;2;1;1;55;1100.0;850.0;140.0;20.0;Apartamento
15418;Apartamento;Barra da Tijuca;1;1;0;50;1700.0;1000.0;150.0;34.0;Apartamento
15419;Apartamento;Copacabana;1;0;0;56;1100.0;920.0;0.0;19.64;Apartamento
15420;Apartamento;Barra da Tijuca;2;1;1;88;2200.0;1413.0;230.0;25.0;Apartamento
15422;Apartamento;Ipanema;3;1;1;170;7900.0;2600.0;0.0;46.47;Apartamento
15423;Apartamento;Botafogo;3;1;2;82;4400.0;1100.0;240.0;53.66;Apartamento
15425;Apartamento;Barra da Tijuca;4;3;4;240;8000.0;4877.0;1114.0;33.33;Apartamento
15436;Apartamento;Flamengo;1;0;0;44;1500.0;661.0;26.0;34.09;Apartamento
15437;Apartamento;Barra da Tijuca;3;2;1;126;4800.0;1800.0;4000.0;38.1;Apartamento
15440;Apartamento;Leblon;3;1;1;115;5000.0;700.0;400.0;43.48;Apartamento
15441;Apartamento;Ipanema;2;0;0;76;3800.0;1200.0;0.0;50.0;Apartamento
15443;Apartamento;Tijuca;2;1;0;90;1700.0;746.0;100.0;18.89;Apartamento
15445;Apartamento;Copacabana;3;3;2;207;8000.0;1500.0;620.0;38.65;Apartamento
15448;Apartamento;Ipanema;1;0;0;40;2800.0;653.0;103.0;70.0;Apartamento
15449;Apartamento;Flamengo;3;0;0;120;3500.0;1100.0;0.0;29.17;Apartamento
15450;Apartamento;Tijuca;2;1;0;72;1700.0;448.0;0.0;23.61;Apartamento
15451;Apartamento;Barra da Tijuca;2;1;1;184;3000.0;1650.0;264.0;16.3;Apartamento
15454;Apartamento;Copacabana;3;1;0;190;9500.0;2000.0;2000.0;50.0;Apartamento
15458;Apartamento;Copacabana;1;0;1;62;1700.0;764.0;129.0;27.42;Apartamento
15461;Apartamento;Copacabana;2;0;0;90;2100.0;800.0;97.0;23.33;Apartamento
15462;Apartamento;Botafogo;2;0;0;80;2500.0;1100.0;0.0;31.25;Apartamento
15464;Apartamento;Leblon;3;1;2;120;5500.0;2500.0;290.0;45.83;Apartamento
15465;Apartamento;Tijuca;1;1;0;31;1300.0;530.0;25.0;41.94;Apartamento
15466;Apartamento;Tijuca;2;1;1;85;1300.0;636.0;88.0;15.29;Apartamento
15467;Apartamento;Copacabana;4;1;0;260;4500.0;1980.0;633.0;17.31;Apartamento
15468;Apartamento;Copacabana;3;0;1;127;3500.0;900.0;0.0;27.56;Apartamento
15469;Apartamento;Leblon;2;1;1;110;8000.0;2300.0;282.0;72.73;Apartamento
15472;Apartamento;Barra da Tijuca;2;1;2;80;2800.0;1130.0;0.0;35.0;Apartamento
15476;Apartamento;Ipanema;3;2;1;117;6000.0;2200.0;4950.0;51.28;Apartamento
15480;Apartamento;Barra da Tijuca;5;4;5;400;10000.0;1500.0;6000.0;25.0;Apartamento
15482;Apartamento;Copacabana;3;1;0;100;3500.0;700.0;200.0;35.0;Apartamento
15484;Apartamento;Ipanema;3;2;0;150;6000.0;1725.0;410.0;40.0;Apartamento
15485;Apartamento;Copacabana;3;1;0;140;2500.0;1550.0;288.0;17.86;Apartamento
15492;Apartamento;Ipanema;3;1;1;116;5000.0;1600.0;316.0;43.1;Apartamento
15493;Apartamento;Ipanema;2;1;2;80;7000.0;4038.0;271.0;87.5;Apartamento
15495;Apartamento;Copacabana;2;2;1;100;3600.0;750.0;150.0;36.0;Apartamento
15497;Apartamento;Flamengo;2;1;0;110;2400.0;1224.0;195.0;21.82;Apartamento
15499;Apartamento;Copacabana;2;1;0;60;2500.0;847.0;135.0;41.67;Apartamento
15504;Apartamento;Copacabana;1;0;1;57;1690.0;700.0;0.0;29.65;Apartamento
15505;Apartamento;Barra da Tijuca;3;2;3;150;5000.0;800.0;520.0;33.33;Apartamento
15506;Apartamento;Barra da Tijuca;2;2;2;208;3700.0;2300.0;780.0;17.79;Apartamento
15507;Apartamento;Leblon;2;2;2;100;4900.0;2600.0;617.0;49.0;Apartamento
15508;Apartamento;Copacabana;4;1;0;120;3500.0;1150.0;0.0;29.17;Apartamento
15511;Apartamento;Barra da Tijuca;4;3;2;307;8000.0;2400.0;600.0;26.06;Apartamento
15512;Apartamento;Barra da Tijuca;4;4;4;376;12000.0;3900.0;1000.0;31.91;Apartamento
15513;Apartamento;Flamengo;4;2;2;250;7000.0;1800.0;800.0;28.0;Apartamento
15514;Apartamento;Leblon;1;0;0;34;1700.0;350.0;0.0;50.0;Apartamento
15517;Apartamento;Barra da Tijuca;2;1;1;65;2650.0;1296.0;0.0;40.77;Apartamento
15518;Apartamento;Copacabana;3;0;0;160;6000.0;1000.0;500.0;37.5;Apartamento
15519;Apartamento;Barra da Tijuca;2;1;1;80;3000.0;1380.0;300.0;37.5;Apartamento
15521;Apartamento;Copacabana;2;1;1;76;2500.0;765.0;130.0;32.89;Apartamento
15524;Apartamento;Barra da Tijuca;2;0;0;101;2800.0;1523.0;344.0;27.72;Apartamento
15525;Apartamento;Barra da Tijuca;3;2;1;115;4200.0;1049.0;623.0;36.52;Apartamento
15526;Apartamento;Tijuca;2;1;0;73;1600.0;680.0;0.0;21.92;Apartamento
15531;Apartamento;Ipanema;3;1;1;136;7000.0;1430.0;1900.0;51.47;Apartamento
15532;Apartamento;Ipanema;1;1;0;45;2500.0;500.0;0.0;55.56;Apartamento
15533;Apartamento;Leblon;3;1;0;98;3300.0;1424.0;1525.0;33.67;Apartamento
15534;Apartamento;Tijuca;4;2;1;188;2000.0;2000.0;380.0;10.64;Apartamento
15536;Apartamento;Barra da Tijuca;4;3;4;160;4900.0;1800.0;4220.0;30.62;Apartamento
15540;Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1100.0;230.0;27.78;Apartamento
15541;Apartamento;Barra da Tijuca;4;4;2;253;13700.0;3580.0;540.0;54.15;Apartamento
15545;Apartamento;Flamengo;3;0;2;90;3200.0;690.0;150.0;35.56;Apartamento
15547;Apartamento;Copacabana;1;0;0;50;2500.0;500.0;0.0;50.0;Apartamento
15549;Apartamento;Ipanema;2;2;2;76;5000.0;2000.0;300.0;65.79;Apartamento
15552;Apartamento;Copacabana;3;2;1;280;11000.0;2130.0;746.0;39.29;Apartamento
15553;Apartamento;Barra da Tijuca;3;2;1;85;1900.0;1150.0;0.0;22.35;Apartamento
15554;Apartamento;Ipanema;3;2;1;160;8000.0;2200.0;420.0;50.0;Apartamento
15555;Apartamento;Tijuca;2;1;0;61;1600.0;1100.0;81.0;26.23;Apartamento
15556;Apartamento;Copacabana;0;0;0;23;800.0;542.0;25.0;34.78;Apartamento
15558;Apartamento;Ipanema;3;2;1;150;6600.0;2200.0;387.0;44.0;Apartamento
15561;Apartamento;Flamengo;2;1;1;90;3000.0;1200.0;120.0;33.33;Apartamento
15562;Apartamento;Copacabana;4;1;1;300;9000.0;1900.0;350.0;30.0;Apartamento
15563;Apartamento;Copacabana;1;0;0;45;1350.0;700.0;0.0;30.0;Apartamento
15568;Apartamento;Barra da Tijuca;4;2;2;178;9000.0;2000.0;900.0;50.56;Apartamento
15569;Apartamento;Copacabana;2;0;0;120;2900.0;1400.0;250.0;24.17;Apartamento
15571;Apartamento;Barra da Tijuca;2;1;1;70;2500.0;970.0;80.0;35.71;Apartamento
15576;Apartamento;Botafogo;2;1;0;80;2600.0;660.0;95.0;32.5;Apartamento
15583;Apartamento;Barra da Tijuca;2;2;2;98;3000.0;1247.0;0.0;30.61;Apartamento
15584;Apartamento;Barra da Tijuca;4;3;2;155;4200.0;1700.0;220.0;27.1;Apartamento
15585;Apartamento;Leblon;2;2;2;110;5000.0;1800.0;420.0;45.45;Apartamento
15586;Apartamento;Barra da Tijuca;2;1;1;79;3100.0;1200.0;0.0;39.24;Apartamento
15589;Apartamento;Ipanema;3;2;1;140;5100.0;2500.0;495.0;36.43;Apartamento
15593;Apartamento;Copacabana;3;0;1;140;3900.0;950.0;0.0;27.86;Apartamento
15595;Apartamento;Barra da Tijuca;2;1;1;69;2750.0;1300.0;0.0;39.86;Apartamento
15596;Apartamento;Flamengo;1;0;0;32;1550.0;650.0;30.0;48.44;Apartamento
15597;Apartamento;Copacabana;1;0;1;41;1600.0;516.0;68.0;39.02;Apartamento
15598;Apartamento;Flamengo;2;1;1;110;3000.0;1524.0;120.0;27.27;Apartamento
15600;Apartamento;Barra da Tijuca;2;1;1;70;1800.0;807.0;0.0;25.71;Apartamento
15601;Apartamento;Tijuca;2;1;0;68;1800.0;685.0;80.0;26.47;Apartamento
15602;Apartamento;Flamengo;2;1;0;43;1900.0;620.0;0.0;44.19;Apartamento
15603;Apartamento;Botafogo;2;1;1;100;2700.0;1050.0;233.0;27.0;Apartamento
15605;Apartamento;Ipanema;3;1;0;75;3900.0;1166.0;232.0;52.0;Apartamento
15606;Apartamento;Copacabana;1;1;1;38;2500.0;1140.0;101.0;65.79;Apartamento
15607;Apartamento;Barra da Tijuca;4;3;4;230;6500.0;2800.0;4300.0;28.26;Apartamento
15611;Apartamento;Barra da Tijuca;1;1;0;55;2000.0;1360.0;280.0;36.36;Apartamento
15612;Apartamento;Barra da Tijuca;3;2;3;190;7000.0;1550.0;520.0;36.84;Apartamento
15613;Apartamento;Ipanema;2;2;1;153;8000.0;1500.0;0.0;52.29;Apartamento
15614;Apartamento;Barra da Tijuca;4;3;3;179;12000.0;1950.0;320.0;67.04;Apartamento
15619;Apartamento;Ipanema;2;1;1;64;3500.0;1000.0;0.0;54.69;Apartamento
15620;Apartamento;Barra da Tijuca;2;1;1;94;2500.0;1450.0;2000.0;26.6;Apartamento
15623;Apartamento;Ipanema;1;0;0;28;2300.0;430.0;276.0;82.14;Apartamento
15624;Apartamento;Copacabana;4;1;4;240;9000.0;2500.0;600.0;37.5;Apartamento
